oldcode,state,povrate60,mort_age59_related_postHS,mort_age59_injury_postHS,mort_age59_all_postHS,mort_age25plus_related_postHS,mort_age25plus_injuries_postHS,mort_age59_related_preHS,mort_wh_age59_related_postHS,mort_bl_age59_related_postHS,census1960_pop,census1960_pctsch1417,census1960_pctsch534,census1960_pctsch25plus,census1960_pop1417,census1960_pop534,census1960_pop25plus,census1960_pcturban,census1960_pctblack,census1990_pop,census1990_pop1824,census1990_pop2534,census1990_pop3554,census1990_pop55plus,census1990_pcturban,census1990_pctblack,census1990_percapinc
16055,16,30.56399,0,0,15.37831,148.6279,72.51892,0,0,0,25549,94.7,0.5923445,44.9,1803,11495,13462,22.5,0,18591,0.0530364,0.1423807,0.2305955,0.2925071,0,0,11247
16056,16,20.11193,0,16.8218,39.25087,139.2926,92.03261,3.673499,0,0,44541,92,0.5569721,41.8,2788,18825,25794,71.4,2.4,38687,0.076253,0.1511877,0.252979,0.2625171,0,0.030397808,11488
16058,16,24.17433,0,9.247272,27.74182,140.0429,77.35706,15.40357,0,0,10399,87,0.5773312,45.9,721,4429,5934,0,0,11592,0.0892857,0.1533816,0.2462043,0.2411146,0,0.008109041,11226
16059,16,30.30833,0,37.42515,37.42515,167.9896,102.1937,17.11157,0,,11087,94.5,0.5926191,39.2,741,4200,6875,46.2,0.1,9070,0.0725469,0.1285557,0.237817,0.3164278,0,0,11048
16060,16,35.55813,8.447372,16.89474,25.34212,111.702,84.99065,0,8.504125,,14739,91.8,0.5831818,33.5,1028,6600,7721,19.2,0,11952,0.0665997,0.1318608,0.2143574,0.2829652,0,0,9871
16061,16,28.43555,0,0,9.00171,162.4743,67.59882,0,0,,12356,98.4,0.6060057,46.2,863,4962,7335,29.6,0,12483,0.074982,0.1357847,0.25002,0.2690058,0,0.000320436,11620
16062,16,26.4345,0,34.7182,46.29094,127.2094,76.99518,14.48016,0,0,23500,90.1,0.59474,39.5,1552,9848,14024,46.8,0.2,21522,0.0952049,0.1474305,0.2291609,0.2673079,0,0.002462596,10819
16063,16,23.13907,0,12.67802,25.35604,162.0561,74.79513,0,0,0,26382,89.5,0.5753539,36.7,1672,10809,15385,50.3,0.3,30001,0.1160628,0.1402287,0.2321589,0.2538915,0,0.002166594,11945
16064,16,16.48826,0,13.71855,21.94968,135.6728,64.55401,8.432414,0,0,38239,92.7,0.5549652,49.4,2249,16374,22023,59.5,0.7,38276,0.0796321,0.1431707,0.2573153,0.2692549,0,0.004310795,13231
16065,16,28.47826,0,8.783487,17.56697,135.2337,87.01992,0,0,0,13196,78.9,0.5055743,40.6,1005,5920,7440,36.7,0.1,13202,0.0712771,0.1508862,0.2751856,0.2259506,0,0.000757461,11140
16066,16,30.18295,0,9.442871,18.88574,158.9238,87.46967,0,0,,14575,89.6,0.5953327,45.3,964,6042,7737,26.7,0,10928,0.0636896,0.130948,0.2197108,0.3232979,0,0.001006589,11035
16067,16,33.7476,0,10.68604,10.68604,197.3858,89.06435,0,0,,14187,91.6,0.621775,40.8,972,5814,8115,22.8,0,10034,0.0478374,0.126769,0.2270281,0.3484154,0,0,10584
16068,16,29.34956,13.40303,53.61212,67.01514,239.04,74.89921,16.38807,13.4971,0,10834,90.9,0.6242176,38.5,742,4154,6274,43.8,0.5,8114,0.0707419,0.1359379,0.2276313,0.3102046,0,0.008627064,10046
16069,16,26.92684,0,29.01635,38.68846,133.4481,65.64787,0,0,0,14518,93,0.5607167,47.5,906,5748,8928,44.4,0.1,12076,0.0640941,0.1363034,0.2297118,0.3212985,0,0,11595
16070,16,18.8867,2.649849,21.19879,37.09789,149.6736,76.03741,0,2.682116,0,33954,85.6,0.5500448,38.7,2111,14517,19307,62,0.4,39907,0.0866765,0.1643822,0.2535645,0.2145238,0,0.003357807,12802
16071,16,25.48653,0,22.18771,29.58361,111.0259,62.56223,8.090615,0,0,18921,89.8,0.5712168,40.6,1185,8095,10651,22.6,0,15444,0.0629371,0.1379176,0.2170422,0.3113183,0,0.000259,10842
16072,16,32.50097,0,0,0,159.7531,79.87656,14.13627,0,0,10386,86.9,0.593842,35.7,655,4417,5514,28.3,0,7267,0.0642631,0.1453144,0.2154947,0.2992982,0,0.000550434,11508
16073,16,29.05191,6.904647,0,13.80929,151.9803,63.51415,0,6.953136,0,21469,93.1,0.5656053,45.4,1283,8071,13329,54.6,0.2,16870,0.070243,0.1313574,0.2358625,0.3117368,0,0.003497333,11122
16074,16,37.33397,9.248127,27.74438,55.48876,142.0762,96.32288,9.410879,9.279881,0,14743,95.5,0.6201259,47.9,1047,6668,7958,26.4,0,10669,0.0766707,0.1267223,0.2116412,0.3199925,0,0.001218484,10749
16075,16,30.35662,0,0,32.22688,150.6721,75.33604,0,0,0,24350,94,0.6181164,40.9,1633,10841,12865,28.3,0,23388,0.0881649,0.1378912,0.2261844,0.2598768,0,0.001197195,11507
16076,16,28.17487,0,21.00179,31.50268,260.083,86.27142,0,0,,14748,95.7,0.6337057,48.4,1026,6088,7975,0,0,9525,0.0475591,0.135748,0.2304462,0.3256693,0,0.000209974,11531
16078,16,16.85828,1.259287,12.59287,25.18575,127.8171,69.78628,12.30791,1.275836,0,84192,88.3,0.5378624,44.7,4954,38772,44828,72.9,0.7,82628,0.0854674,0.165174,0.2444087,0.2314107,0.724609091,0.005312969,11734
16079,16,26.39694,0,32.41911,51.87058,125.3185,93.78138,8.582217,0,0,19374,91.6,0.6144828,51.4,1182,8700,10496,38.2,0.1,19033,0.1247307,0.1378658,0.2334367,0.2587611,0,0.003099879,12066
16080,16,44.08453,0,68.33713,91.11617,100.9104,60.54626,0,0,,7944,96.1,0.6307837,47.8,577,3177,4812,0,0,5420,0.0509225,0.1197417,0.2247232,0.3640221,0,0,9773
16081,16,26.21568,0,26.7213,44.5355,127.8007,67.95752,35.63157,0,,16873,93.9,0.6063726,44.1,1163,7187,9752,19.7,0,12324,0.0564752,0.1322623,0.2165693,0.3278157,0,0.000486855,10852
16083,16,34.80336,0,29.81959,52.18428,119.4445,82.0532,9.102494,0,0,16025,94.3,0.595964,42,1152,6987,8518,27.5,0,13230,0.0591081,0.1367347,0.224263,0.3076342,0,0.000680272,10720
16084,16,31.16008,0,11.56337,26.98119,143.5087,56.93867,10.28172,0,,26667,87.9,0.5993348,30.1,1835,12327,13658,19.9,0,29903,0.1267097,0.1330301,0.2106143,0.2307126,0,0.000735712,10411
16085,16,16.58405,0,18.09341,27.14011,103.9518,58.80386,0,0,0,49537,92.6,0.670985,64.1,2482,26090,24124,63.3,0.3,74252,0.2857297,0.1624064,0.1970721,0.1567096,0,0.016713355,11958
16086,16,26.66884,0,12.47272,37.41815,159.9354,95.19965,0,0,0,21895,93.6,0.5816168,41.9,1489,9030,12402,27,0.2,17419,0.0729663,0.1339916,0.2353752,0.2969172,0,0.001664849,11362
16087,16,41.04346,0,16.38538,16.38538,202.2262,80.22195,18.21494,0,,10333,96.2,0.6443816,39.6,713,3889,6463,0,0.1,7114,0.0586168,0.1176553,0.2199887,0.3472027,0,0.000281136,8834
16088,16,31.38127,0,17.10279,34.20557,205.239,95.05806,0,0,0,13942,94.2,0.5962442,44.2,869,5325,8422,55.9,0.1,12750,0.0840784,0.1357647,0.2363922,0.2849412,0,0.00227451,10247
16089,16,35.03335,0,0,0,163.4296,106.6593,0,0,,9867,93.5,0.5937911,42,686,3801,5962,0,0.1,7676,0.0738666,0.1313184,0.2326733,0.3056279,0,0.000260552,9348
16090,16,19.45827,0,9.548666,22.28022,153.0605,85.48008,6.872852,0,0,46719,91.2,0.5721098,41,2868,19713,26871,73.4,1,35687,0.0872587,0.1419845,0.2396391,0.2916188,0,0.008322358,11055
16091,16,18.50745,5.922241,8.883362,32.57233,98.3679,70.76466,0,5.972645,0,21275,93.9,0.5950305,52.5,1362,9981,10996,33.9,0,36033,0.1027114,0.1505842,0.2752754,0.1892154,0.196847334,0.001221103,12732
16092,16,25.6673,5.936832,17.8105,29.68416,129.7106,74.01134,8.090615,5.981577,0,19803,91.9,0.5855845,46.2,1304,8255,11117,31.1,0.1,19612,0.0744442,0.1503671,0.2327657,0.2771263,0,0.003875179,11387
16093,16,38.67116,0,0,18.162,222.0219,106.8376,0,0,,9883,96.7,0.5904495,41.3,632,3560,6360,0,0,7067,0.0591482,0.1219754,0.2105561,0.3752653,0,0,9225
16094,16,17.35229,2.627154,10.50862,21.01723,154.4651,74.5345,3.097318,2.720866,0,47619,90.8,0.5556024,48.4,2893,21321,26483,59.4,0.7,40342,0.0820981,0.1486044,0.2310495,0.2770562,0,0.01663279,11358
16095,16,24.5925,0,19.45525,38.91051,141.2089,71.17846,0,0,,12842,89.2,0.5802383,44,867,5708,7370,22.4,0,12122,0.0928065,0.1371886,0.2305725,0.2835341,0,0.001979871,10775
16096,16,33.28993,0,5.818351,5.818351,154.817,77.80145,7.447125,0,0,21869,92.5,0.6240334,37.4,1340,9828,11477,29.7,0,20847,0.1587279,0.1443853,0.2086152,0.2410899,0,0.000815465,10503
16097,16,17.94718,1.116944,12.28638,26.80666,155.5253,73.20656,4.187254,1.159514,0,107804,88.3,0.5635996,45.5,6239,48027,60098,83.4,1.2,98276,0.0969209,0.1559282,0.2318063,0.2361106,0.847378811,0.020493305,12218
16098,16,24.79522,0,0,0,156.6196,71.91715,15.51831,0,,10389,96.4,0.6133608,44.1,772,4371,5888,0,0.4,7991,0.0668252,0.1345263,0.2377675,0.3123514,0,0.001001126,11443
16099,16,19.27852,0,0,16.00512,149.9104,93.1396,7.773632,0,0,19652,95.2,0.6180522,48.7,1314,8420,10986,52,0,14269,0.0620226,0.1358189,0.2296587,0.3277034,0,0.000210246,11969
17001,17,31.12444,0,40.96346,49.15615,200.8203,88.09571,0,0,0,16305,90.8,0.5739062,38.1,1057,6400,9983,42.1,1.9,14638,0.0837546,0.1382703,0.2236644,0.2833037,0,0.018376827,9889
17002,17,29.06123,0,30.88326,30.88326,177.1087,110.6929,19.60784,0,0,9182,85.8,0.5765011,33.9,580,3464,5424,33.6,0.2,7803,0.0708702,0.1280277,0.2199154,0.3179546,0,0.00307574,10190
17003,17,23.91578,0,13.33067,26.66133,162.3476,87.75548,0,0,0,21172,91.8,0.6020652,44.1,1346,9200,11708,60,6.8,16932,0.1032365,0.1388495,0.2133829,0.2644697,0,0.052740373,10144
17004,17,20.75124,0,40.09623,80.19246,216.8033,115.6284,0,0,0,8717,98.6,0.595063,46.6,583,3808,5044,35.3,0.3,5874,0.0522642,0.1380661,0.2259108,0.3163092,0,0.002213143,10664
17005,17,15.32741,11.82872,7.885813,31.54325,122.505,88.55784,13.05142,8.052178,355.8719,32825,93.3,0.5664513,50.1,1994,15011,17591,73.1,1.8,29382,0.0806276,0.1543802,0.2312981,0.2650943,0,0.012694847,11394
17006,17,32.56394,0,8.979078,17.95816,172.2479,94.36987,12.35483,0,0,16192,83.9,0.5563796,35.8,1001,5933,10337,58.5,3.6,14966,0.0816517,0.1314312,0.2263798,0.300147,0,0.028731792,9958
17007,17,33.7564,0,11.20699,22.41399,173.7726,99.12379,0,0,0,13183,91.3,0.5759237,42,820,4926,8300,25.6,1,11128,0.0629044,0.1393781,0.212527,0.3083214,0,0.013479511,10299
17008,17,16.41571,0,13.82858,33.18859,103.7777,91.07765,3.979624,0,0,38213,89.6,0.5466674,46.2,2536,17689,21303,49.4,0.5,50580,0.0778569,0.1557533,0.2551206,0.2242586,0,0.006741795,13260
17009,17,28.72016,0,78.58546,78.58546,152.3073,78.21183,0,0,0,3984,87.1,0.6042216,48.1,259,1516,2445,0,1.3,3021,0.0566038,0.1297584,0.2274081,0.3326713,0,0.001324065,10258
17010,17,37.22452,0,92.42144,123.2286,204.9398,125.0932,0,0,0,5862,90.9,0.5605066,34.4,409,2132,3845,0,0.9,4407,0.0453823,0.1268437,0.2228273,0.3678239,0,0.003176764,9043
17011,17,30.29949,0,27.33884,32.80661,176.5804,91.63451,0,0,0,22365,91.8,0.5777306,33.3,1579,8954,13476,52.6,1.2,21374,0.0883316,0.1378778,0.2407598,0.2692056,0,0.003602508,9705
17012,17,24.67134,0,35.82945,35.82945,181.909,92.73791,0,0,,4722,95.8,0.6097438,36.5,306,1991,2883,0,0,3243,0.0521122,0.1125501,0.2232501,0.3755782,0,0,11165
17013,17,26.70048,0,0,0,130.6533,105.5276,0,0,,3381,94.2,0.5615051,51.2,210,1382,2045,0,0,2418,0.04756,0.1311001,0.2320099,0.346981,0,0,11804
17014,17,24.5423,0,14.44878,43.34634,190.457,67.81422,0,0,0,10737,93.3,0.6108215,40.8,658,4029,6775,43.2,0.1,9158,0.0513212,0.1293951,0.2285434,0.3309675,0,0.000436777,11431
17015,17,26.3664,0,11.53137,34.5941,160.4858,80.82021,0,0,0,14590,93.8,0.6114877,44,973,5606,8749,48.7,0.1,11023,0.083099,0.1232877,0.2130092,0.3435544,0,0.003265899,10853
17016,17,37.39005,0,46.4684,61.95787,190.3952,98.59753,0,0,,8315,88.4,0.5948136,38.7,611,3085,5337,0,0,8404,0.0631842,0.1468348,0.2388148,0.2793908,0,0.001308901,11451
17017,17,29.54128,0,0,0,223.155,74.38499,58.47953,0,,3270,98.3,0.6113671,48.2,227,1302,1975,0,0,2313,0.0518807,0.1223519,0.2213575,0.3592737,0,0.002161695,10587
17018,17,21.5112,3.595053,10.78516,35.95053,152.1597,92.05239,4.696158,3.818543,0,37992,88.9,0.5535418,40,2301,16277,22399,67,2.5,36915,0.0910199,0.1461466,0.2383855,0.2611946,0,0.028091562,11624
17019,17,28.15963,0,19.68504,35.43307,158.8388,87.18222,17.26519,0,0,37271,91.2,0.6296786,38.1,2091,14374,22996,50.4,1.3,35568,0.130623,0.1428812,0.2136752,0.2799989,0,0.014423077,10507
17020,17,24.95274,0,61.93868,92.90802,191.6292,103.4189,0,0,,5871,96,0.560546,44.5,352,2271,3487,0,0,4021,0.0378015,0.1365332,0.2061676,0.3591146,0,0.000746083,10609
17021,17,21.83811,0,31.99795,57.59631,170.5018,90.93428,8.1103,0,0,21586,91.4,0.5660954,46.7,1328,8518,13128,48.4,0.7,18958,0.0654077,0.1401519,0.2300348,0.3013504,0,0.006910012,11407
17022,17,28.75053,0,0,12.94331,124.1602,78.23795,17.27116,0,0,9574,94.1,0.5993837,36.1,612,3894,5625,12.4,3.9,8134,0.1043767,0.1330219,0.230391,0.271822,0.133882469,0.017949348,9465
17023,17,18.49181,0,9.776365,17.10864,87.70277,67.39576,0,0,0,44040,92.2,0.6745098,57.7,2317,23970,20973,75.2,4,81798,0.278711,0.1766547,0.2042104,0.1363603,0.80461625,0.040526663,12003
17024,17,28.58272,32.06156,0,64.12312,170.2866,115.6664,0,32.37294,,5088,93.1,0.601711,48.1,358,2104,3011,0,0.3,3787,0.0536044,0.1431212,0.2178505,0.3385265,0,0.000528123,11895
17025,17,37.1939,0,0,0,159.4734,135.722,0,0,,5015,88.9,0.5894737,34.6,330,1710,3365,0,0.1,3327,0.0574091,0.0997896,0.2152089,0.4126841,0,0.002103998,10390
17026,17,22.75249,0,5.044899,30.2694,114.6388,74.79484,0,0,0,21201,87.2,0.5969595,45,1335,11314,10008,56.2,0.1,26004,0.1471697,0.1542455,0.2245039,0.2133133,0,0.002499615,11459
17027,17,21.51849,0,0,21.8436,241.1168,93.06261,0,0,,7872,95.4,0.6444137,39.9,530,2891,4835,0,0.5,6586,0.07273,0.1513817,0.2221379,0.3200729,0,0.019283328,9801
17028,17,21.71626,4.095675,24.57405,45.05243,83.65201,84.3989,0,4.196215,0,16094,92,0.576381,48.8,1060,7875,7986,73.4,1.3,33070,0.1116117,0.1947384,0.2190203,0.1320835,0,0.015573027,11278
17029,17,17.90485,0,19.17637,47.94094,104.9699,94.20377,14.31844,0,0,21000,96.4,0.6077545,50,1289,9517,11421,64.6,1.3,27463,0.1197247,0.1658231,0.2190584,0.2048939,0,0.015147653,11114
17030,17,27.09466,0,5.752416,28.76208,162.5321,104.7904,18.65324,0,0,19376,92.4,0.5777282,39.5,1179,8073,11650,54.6,1.6,21994,0.0847504,0.1590888,0.2281986,0.2457034,0,0.012094208,11483
17031,17,26.57348,4.181651,25.0899,54.36146,89.38229,97.80236,12.46106,0,19.86887,28895,76.6,0.34375,53.5,1399,16288,13431,65,11.7,30453,0.1689817,0.1966637,0.1998161,0.1359472,0,0.237480708,9996
17032,17,23.65984,0,30.32141,30.32141,211.0403,74.48481,0,0,,4138,91,0.5816818,44.5,273,1867,2167,0,0.2,3231,0.0405447,0.1420613,0.2253172,0.3181677,0,0,10859
17033,17,23.85274,0,0,29.86858,214.0869,89.20288,0,0,0,5840,91.4,0.5442043,46.6,329,2545,2949,0,3.5,3543,0.041208,0.1363252,0.2314423,0.3254304,0,0.025684448,11472
17035,17,29.10921,0,0,0,106.4496,68.87915,0,0,0,4614,86.9,0.5688499,46.7,328,1939,2448,0,0.3,5396,0.0720904,0.1514084,0.2435137,0.210341,0,0.000370645,11669
17037,17,24.94552,0,32.09758,32.09758,169.8789,105.0161,16.90331,0,,11605,92.9,0.5745806,40.5,769,4351,7058,36,0,7847,0.0624442,0.1222123,0.2143494,0.3630687,0,0.000509749,10694
17038,17,18.38054,0,0,0,177.9063,161.2276,0,0,,3248,94,0.5748187,45.7,224,1517,1676,0,0.5,2388,0.0573702,0.141541,0.2357621,0.3090452,0,0.000418761,12366
17039,17,17.05644,0,36.36364,72.72727,172.0053,126.3712,0,0,0,9658,95.1,0.6055787,46,635,3836,5896,28.8,0.3,7124,0.0534812,0.1360191,0.222347,0.3384335,0,0.003649635,10717
17040,17,16.35713,0,17.18139,47.24883,117.0912,82.16927,0,0,0,25981,92.2,0.5754347,48.9,1614,11732,14461,57.5,1.8,31028,0.0917558,0.1472863,0.2414271,0.2548666,0,0.015695501,12725
17042,17,21.22422,0,56.46527,56.46527,237.5891,118.7945,0,0,0,3023,100,0.5787966,48.8,217,1396,1705,0,0.6,2177,0.043638,0.149288,0.2223243,0.3059256,0,0.002756086,10347
17043,17,30.77149,0,20.44154,40.88308,161.8015,106.9762,17.80627,0,0,10320,89.1,0.5722222,42.3,704,3960,6356,29.4,0.2,11525,0.0701085,0.1426464,0.2477223,0.2507592,0,0.003557484,10891
17044,17,25.75076,0,40.1413,72.25433,175.3244,82.93789,0,0,0,11081,92,0.5598003,43.7,768,4607,6621,0,0.9,15905,0.0717384,0.1508959,0.2663942,0.2365294,0,0.004086765,12267
17045,17,33.24397,0,0,26.8745,292.322,95.71606,0,0,0,7105,94.8,0.5877427,47.2,493,2627,4632,0,0,4251,0.0404611,0.1213832,0.2185368,0.3787344,0,0,9698
17047,17,16.22751,0,0,60.8828,88.5696,88.5696,0,0,,3130,98.2,0.5655308,47.8,229,1526,1594,0,0,4027,0.0672958,0.1710951,0.2296995,0.1944375,0,0.000744971,11412
17048,17,21.60725,0,28.57959,28.57959,178.5183,105.7886,0,0,,10329,97.9,0.6192725,45.6,729,4234,5674,36,0.1,8292,0.0617463,0.1407381,0.2279305,0.3000482,0,0.002291365,10676
17049,17,16.03711,34.35246,34.35246,68.70491,192.0659,108.2553,0,34.71017,0,4665,96.3,0.6298174,53.2,329,1972,2741,0,0,3660,0.0655738,0.1254098,0.2275956,0.3248634,0,0.002185792,10607
17050,17,31.75528,0,14.51941,29.03881,158.9854,97.05847,0,0,0,27067,80.9,0.5661663,38,1990,10859,16104,52,4.7,23693,0.0855949,0.1478496,0.2299413,0.2699532,0,0.042502005,10815
17051,17,22.12479,0,48.68549,48.68549,118.7178,84.79846,0,0,,2965,0,0.5499645,57.9,207,1411,1666,0,0,2375,0.0543158,0.1338947,0.2328421,0.3086316,0,0.001263158,12159
17052,17,20.05403,1.962439,11.77463,31.39902,129.2876,74.61092,10.2501,2.18312,0,48344,79,0.4699585,42.4,2400,21670,28773,45.4,9.1,64371,0.0810769,0.19094,0.2995914,0.1620139,0,0.109630113,12822
17053,17,25.72736,0,0,33.60215,182.5777,105.2143,0,0,,5477,98.8,0.5848876,42.6,326,2091,3545,0,0,3653,0.0399671,0.1207227,0.224473,0.3766767,0,0,9668
17054,17,30.87167,0,0,16.97505,157.8993,92.68,0,0,0,8285,91.7,0.5865772,37.8,568,2980,5336,0,0.8,8254,0.0637267,0.121638,0.2257088,0.3303853,0,0.003998062,11001
17055,17,18.31832,0,0,0,197.2138,117.4891,0,0,0,4000,88,0.5747368,47.9,279,1900,2136,0,1.3,3081,0.055826,0.134372,0.2252515,0.3184031,0,0.003894839,10878
17056,17,25.81915,3.893929,27.25751,35.04536,132.9287,73.73781,7.19321,0,215.0538,27427,86.1,0.6514955,50.1,1510,12304,14712,67.6,1.8,34732,0.1609755,0.1671657,0.2159968,0.1873488,0,0.019578487,11251
17057,17,18.38799,0,5.023359,10.04672,120.5521,76.13818,0,0,0,24138,84.5,0.5903071,47.7,1594,10647,13828,51.9,0.3,27268,0.1007775,0.1435749,0.2326903,0.2623221,0,0.007701335,11970
17058,17,20.53346,0,31.64223,52.73705,166.1009,111.08,21.8436,0,0,15377,77.6,0.5558372,38.7,1036,6313,8939,0,0.1,12888,0.086825,0.1222843,0.2229206,0.3382216,0,0.008224705,10428
17059,17,31.6092,0,0,11.29433,162.6647,93.72071,0,0,0,15756,95.3,0.5789653,41.7,964,5876,9735,26.6,0.1,11705,0.0531397,0.1386587,0.2123879,0.3325075,0,0.000341734,10166
17060,17,23.69086,0,0,79.5756,111.9264,87.05385,0,0,,5538,97.5,0.5739693,49.1,349,2474,3060,0,0.1,4247,0.0598069,0.1403344,0.2309866,0.2973864,0,0,10887
17061,17,23.50474,0,5.690872,28.45436,153.3753,78.81787,9.162543,0,0,20006,92.6,0.5611354,36.3,1318,7786,12261,47.3,3.6,23466,0.080883,0.1577176,0.259567,0.2280747,0,0.025568908,12563
17062,17,25.8754,16.90331,0,33.80663,252.4875,63.58944,18.74766,16.95778,,8950,93,0.602169,48.3,634,3504,5394,43.5,0.1,7203,0.0659447,0.1288352,0.2240733,0.3140358,0,0.002915452,10465
17063,17,26.58186,0,21.09133,33.14351,155.542,98.36787,0,0,0,45496,91.8,0.590624,40,2943,18494,27040,75.7,6.7,38816,0.0859439,0.1405348,0.2290808,0.2870723,0,0.06340169,10837
17064,17,31.64772,0,45.34119,68.01179,192.624,90.90122,23.64066,0,,7748,89.5,0.5877566,44,480,2826,4581,36,0.8,6198,0.0645369,0.1297193,0.2252339,0.3320426,0,0.004033559,11451
17066,17,37.50697,10.70549,10.70549,42.82197,210.0983,101.6605,11.65501,10.82368,0,12748,97.5,0.6060946,39.4,889,5349,7392,0,0.4,10446,0.0670113,0.1410109,0.2013211,0.3064331,0,0.003350565,10738
17067,17,28.55608,0,6.650263,33.25131,191.8473,92.0243,9.112448,0,0,19763,89.7,0.573473,38.9,1281,7826,11641,55.8,3.6,17035,0.0816554,0.1431171,0.2292339,0.2885236,0,0.012210156,10402
17068,17,28.32003,0,0,30.3306,181.7669,109.6869,0,0,,5546,99,0.6252752,45.2,381,2271,3187,0,0,4033,0.0347136,0.1477808,0.217456,0.3310191,0,0,11034
17069,17,26.55951,0,41.511,41.511,231.6179,91.42811,22.10433,0,,8064,94.1,0.6160542,42.5,544,3102,4956,41.6,0.2,5947,0.0719691,0.1523457,0.2285186,0.3280646,0,0.023541281,10912
17070,17,29.34033,0,7.892037,15.78407,175.2644,96.24347,13.31203,0,0,12847,88.2,0.5739012,41.8,875,5142,7720,0,0.2,15248,0.0607949,0.1497901,0.2402282,0.2747901,0,0.000524659,10823
17071,17,29.11084,0,26.02134,26.02134,193.1656,89.68404,0,0,0,7495,93.1,0.5601704,48.3,447,2817,4659,0,0.3,4867,0.047257,0.1191699,0.2089583,0.3844257,0,0.001849188,9913
17072,17,24.43787,0,23.2288,46.45761,158.4195,79.20976,0,0,,6786,96.7,0.5693402,48.5,409,2531,4268,0,0.2,5634,0.0543131,0.1375577,0.2357118,0.3166489,0,0,10358
17073,17,19.02572,0,34.00204,34.00204,156.4761,112.7301,19.06941,0,0,10466,93.1,0.5870016,46.8,649,3862,6575,48.8,2.2,7555,0.0603574,0.1363336,0.2532098,0.2876241,0,0.031899404,12531
17074,17,24.79301,0,0,35.20507,207.3737,77.07695,0,0,,8766,95.6,0.5796034,42.1,568,3530,5241,37.1,0.2,6590,0.0488619,0.1261002,0.2383915,0.3350531,0,0.005462823,10270
17075,17,27.87555,0,8.541898,17.0838,158.9982,89.91622,28.39296,0,0,12268,96.5,0.5929782,44.6,767,4899,7191,0,0.2,16128,0.0797991,0.1617683,0.2369172,0.2255704,0,0.006200397,10984
17076,17,18.07259,0,0,0,216.8486,112.7042,12.84027,0,0,12181,95.5,0.565457,49.8,732,5263,7046,67.3,2.1,9702,0.0750361,0.1381159,0.23624,0.2927231,0,0.012677798,12488
17077,17,21.49248,0,30.16591,30.16591,117.874,92.87041,0,0,,5278,93.2,0.5746018,44.9,331,2386,2929,0,0,3404,0.0475911,0.1277908,0.2311986,0.3263807,0,0.003231492,10468
17078,17,17.55693,0,15.39527,21.1685,145.3051,77.38286,5.400734,0,0,60092,85.8,0.5485589,48.2,3742,26473,32841,63.6,2,62389,0.0866178,0.1587299,0.2459408,0.2549167,0,0.025421148,12074
17079,17,32.48005,0,19.75504,39.51007,252.7964,126.3982,0,0,,9752,95.5,0.6024164,42.2,596,3559,6304,30.1,0,6482,0.0353286,0.12527,0.216137,0.3954026,0,0,10890
17080,17,17.02342,0,0,11.67815,193.3188,87.42443,0,0,0,14153,97,0.6217458,53.2,892,5877,8064,33,0.7,10610,0.0756833,0.1321395,0.2215834,0.304901,0,0.006786051,10139
17081,17,22.92177,0,11.63088,32.56647,104.904,56.68496,9.650646,0,0,42220,75.7,0.5187958,64.4,1978,25245,17958,54.9,4.5,67139,0.3308509,0.1932558,0.1599368,0.1020569,0,0.101222836,10067
17082,17,20.41561,0,0,0,252.6201,91.86187,0,0,0,9873,94.7,0.6122212,47.5,679,4304,5310,31.9,0.3,6039,0.0567975,0.129326,0.2281835,0.3187614,0,0.001159132,10223
17083,17,22.75991,31.72589,31.72589,63.45178,158.9731,108.926,0,31.7864,,6456,92,0.5796179,37.6,433,2512,3717,0,0,3842,0.0403436,0.1254555,0.2183758,0.3831338,0,0,10516
17084,17,18.27264,0,0,15.68627,165.892,76.68591,13.77411,0,0,11042,94.6,0.6242751,46.5,790,4828,6680,53.9,0.3,7835,0.0474793,0.1388641,0.2271857,0.3550734,0,0.007019783,11338
17085,17,15.38182,2.405349,14.4321,24.0535,103.6297,63.42004,6.105006,2.557741,0,54977,91.5,0.4486032,58.8,2724,27599,27241,79,0,49301,0.0897142,0.171457,0.2457962,0.2273179,0,0.030790451,13153
17086,17,19.45119,0,53.15379,53.15379,141.9291,81.8822,28.10568,0,0,5369,86.2,0.5686513,51.8,392,2469,2752,68,0.1,5289,0.0709019,0.1444508,0.2474948,0.2518435,0,0.00113443,11332
17089,17,15.60994,5.517937,16.55381,32.31935,117.6577,85.18292,2.349072,4.45609,16.07588,141864,85.7,0.4793982,54.3,7178,65868,77879,84.6,6.7,160976,0.0894854,0.1704912,0.2583863,0.2221201,0.824489365,0.081030713,14091
17090,17,32.68551,0,0,0,105.1893,105.1893,0,0,,4528,97.4,0.6178375,43.5,282,2007,2224,0,0,3043,0.0433782,0.1367072,0.2293789,0.3010187,0,0,9889
17091,17,19.22296,43.69993,0,101.9665,136.3709,78.21274,0,43.98182,0,6923,97.6,0.5980326,43.6,456,2948,3790,66.7,0.3,6926,0.0915391,0.1328328,0.237944,0.2705747,0,0.001443835,10356
17092,17,31.52202,0,24.02691,24.02691,184.1217,100.8285,0,0,,7889,94.3,0.5570606,40.2,449,2953,4950,0,0,5078,0.0368255,0.1236707,0.2150453,0.4035053,0,0,9574
